,Availablility,Furnishing,Gender_requirement,Location,Max_period,Min_period,Price,Short_description,Size,Price_per_month,Average_price_per_month,Postal_code
611,21 Dec 2018,Furnished,Males or females,Great Crosby (L23),None,6 months,['£575 pcm'],Bright Double room in friendly & quiet large house,Double room,[575],575.0,L23
612,Now,Furnished,Males or females,Liverpool City Centre (L8),None,3 months,['£368 pcm'],Cosy room with big bed,Double room,[368],368.0,L8
613,Now,Furnished,Males or females,Crosby (L23),None,None,['£120 pw'],Now Available for Longer Term - Double Room,Double room,[480],480.0,L23
614,Now,Furnished,Males or females,Liverpool (L17),None,None,['£320 pcm'],Nice double room nr St Michaels rail; mon-fri only,Double room,[320],320.0,L17
615,Now,Furnished,Males or females,Liverpool City Centre (L3),None,6 months,['£75 pw'],Double Room in City Centre £75p/w no fees,Double room,[300],300.0,L3
616,Now,Furnished,Males or females,Liverpool (L15),24 months,12 months,"['£80 pw', '£80 pw', '£80 pw', '£80 pw', '£80 pw', '£80 pw', '£82 pw', '£81 pw', '£83 pw']",L15 Smithdown Rd 8/9 Bed Student House Flat Bills,9 doubles,"[320, 320, 320, 320, 320, 320, 328, 324, 332]",322.6666666666667,L15
617,Now,Furnished,Males or females,Liverpool (L5),None,None,['£200 pcm'],Single room close to city,Single room,[200],200.0,L5
618,Now,Furnished,Males or females,Liverpool City Centre (L1),None,6 months,['£138 pw'],Urgent Student Accommodation Takeover,Double room,[552],552.0,L1
619,Now,No info,Female preferred,Liverpool (L19),None,6 months,['£495 pcm'],Beautiful bedroom with own living room. Bills inc,Double room,[495],495.0,L19
620,Now,Furnished,Males or females,Liverpool (L20),None,3 months,['£300 pcm'],Stylish Double Room To Rent  WIFI + All Bill Incl,Double room,[300],300.0,L20
621,Now,Furnished,Males or females,Liverpool (L13),None,None,['£370 pcm'],Paul An Marie,Double room,[370],370.0,L13
622,Now,Furnished,Males or females,Liverpool (L6),None,None,"['£300 pcm', '£300 pcm']","1 bedroom for rent,",Double room,"[300, 300]",300.0,L6
623,Now,Furnished,Males or females,Crosby (L23),1 month,None,"['£120 pw', '£120 pw']",7 Bedroom House in the Heart of Crosby,2 doubles,"[480, 480]",480.0,L23
624,Now,No info,Males or females,Woolton (L25),None,None,['£140 pw'],Single room in Woolton Liverpool,Single room,[560],560.0,L25
625,Now,Furnished,Males or females,Liverpool (L15),None,9 months,['£99 pw'],Modern Luxury Student Double Room L15 5AJ,Double room,[396],396.0,L15
626,Now,Furnished,Males or females,Liverpool City Centre (L3),None,1 month,"['£420 pcm', '£400 pcm']",Student/Profesional Rooms To Let,Single + double,"[420, 400]",410.0,L3
627,Now,Furnished,Males or females,Liverpool (L5),36 months,6 months,['£100 pw'],Luxury 2Bedroom Open Plan Apartment,Double room,[400],400.0,L5
628,Now,No info,Males or females,Liverpool (L4),None,None,['£360 pcm'],Double Room,Double room,[360],360.0,L4
629,Now,Furnished,Males or females,Liverpool (L8),None,None,['£94 pw'],Double room in a nice new house,Double room,[376],376.0,L8
630,Now,Furnished,Males or females,Liverpool (L8),None,6 months,['£410 pcm'],Double Room to Rent All Bills Included,Double room,[410],410.0,L8
631,Now,Furnished,Males or females,Liverpool City Centre (L3),10 months,6 months,['£700 pcm'],Liverpool City Centre flat available £700/month,Double room,[700],700.0,L3
632,Now,Furnished,Males or females,Liverpool (L15),7 months,4 months,['£65 pw'],Large student room on Lawrence road (Smithdown),Double room,[260],260.0,L15
633,Now,No info,Males or females,Liverpool (L15),12 months,None,['£216 pcm'],"1 Bedroom in L15 Smithdown, Large Double Bed",Double room,[216],216.0,L15
634,Now,No info,Males or females,Mawdesley (L40),None,1 month,['£95 pw'],Spare room & private lounge,Double room,[380],380.0,L40
635,Now,No info,Males or females,Liverpool City Centre (L3),10 months,8 months,['£98 pw'],URGENT!! room for rent,Single room,[392],392.0,L3
636,07 Dec 2018,Furnished,Female preferred,Liverpool (L11),None,None,['£350 pcm'],Nice clean furnished double room,Double room,[350],350.0,L11
637,Now,Furnished,Males or females,Liverpool City Centre (L3),4 months,None,"['£250 pw', '£195 pw']",Modern Central Monday- Friday Rental,2 doubles,"[1000, 780]",890.0,L3
638,Now,Furnished,Female preferred,Aigburth (L17),None,None,['£330 pcm'],Bright spacious double room in friendly house!,Double room,[330],330.0,L17
639,Now,Furnished,Males or females,Aigburth (L17),None,6 months,['£420 pcm'],Spacious Room... Awesome Housemates!,Double room,[420],420.0,L17
640,Now,Furnished,Males or females,Liverpool (L5),12 months,1 month,['£450 pcm'],15min Walk to Lime Street and Universities,Double room,[450],450.0,L5
641,Now,Furnished,Males or females,Liverpool (L15),None,3 months,['£55 pw'],Double room all bills included,Double room,[220],220.0,L15
642,01 Dec 2018,Furnished,Males or females,Woolton (L25),None,None,['£400 pcm'],Room available 01/12/18,Double room,[400],400.0,L25
643,Now,Furnished,No info,Liverpool City Centre (L1),None,None,['£140 pw (whole property)'],Student Accommodation - Studio Apartment,1 bed flat,[560],560.0,L1
644,Now,Furnished,Males or females,Liverpool (L15),None,6 months,['£80 pw'],Urgent student accomodation takeover needed,Single room,[320],320.0,L15
645,Now,Furnished,Males or females,Great Crosby (L23),None,1 month,['£450 pcm'],Houseshare in quiet area of Crosby,Single room,[450],450.0,L23
646,Now,No info,Males or females,Liverpool (L4),None,None,['£265 pcm'],Room To Rent,Single room,[265],265.0,L4
647,Now,Furnished,Males or females,Liverpool (L7),None,None,['£400 pcm'],Large house with cheap rent,Double room,[400],400.0,L7
648,Now,Furnished,Males or females,Ormskirk (L40),12 months,None,['£370 pcm'],Debbie,Single room,[370],370.0,L40
649,Now,No info,Males or females,Liverpool (L15),None,None,['£300 pcm'],Double bedroom with en suite,Double room,[300],300.0,L15
650,Now,Furnished,No info,Liverpool (L7),10 months,None,['£98 pw (whole property)'],Studio Apartment near University of Liverpool,1 bed flat,[392],392.0,L7
651,Now,Furnished,Males or females,Liverpool City Centre (L1),1 month,1 month,['£200 pw'],Cosy Modern Apartment in City Centre,Double room,[800],800.0,L1
652,15 Dec 2018,Furnished,Males or females,Liverpool (L8),None,6 months,['£312 pcm'],Flat Mate Needed,Double room,[312],312.0,L8
653,Now,Furnished,Males or females,Liverpool (L7),None,1 month,['£95 pw'],Room Available In Share House -£95pw- Bills inc.,Double room,[380],380.0,L7
654,Now,Furnished,Males or females,Liverpool (L7),None,6 months,['£250 pcm'],Double Room in 4 Bed Houseshare Walking Distance T,Double room,[250],250.0,L7
655,Now,Furnished,Males or females,Bootle (L20),None,3 months,['£350 pcm'],Double Room all bills included.,Double room,[350],350.0,L20
656,07 Jan 2019,No info,Males or females,Liverpool City Centre (L1),None,3 months,['£500 pcm'],Spacious 2 Bed Apartment City Centre,Double room,[500],500.0,L1
657,Now,Furnished,Female preferred,Liverpool (L15),None,6 months,"['£450 pcm', '£350 pcm', '£375 pcm', '£300 pcm']",*Stunning* Double rooms in Beautiful house,4 doubles,"[450, 350, 375, 300]",368.75,L15
658,Now,No info,Males or females,Liverpool City Centre (L3),None,None,['£134 pw'],Student accommodation,Double room,[536],536.0,L3
659,Now,Furnished,Males or females,Liverpool City Centre (L1),None,6 months,['£650 pcm'],Tastefully Furnished Luxury 2 Bed Apartment in Liv,Double room,[650],650.0,L1
660,Now,Furnished,Males or females,Formby (L37),None,None,['£600 pcm'],Formby room,Double room,[600],600.0,L37
661,Now,Furnished,Males or females,Liverpool (L15),None,None,"['£300 pcm', '£325 pcm', '£325 pcm', '£300 pw']",Double bedroom  - All bills included!,Double room,"[300, 325, 325, 1200]",537.5,L15
662,Now,Furnished,Males or females,Liverpool (L5),12 months,None,['£135 pw'],Student accommodation,Single room,[540],540.0,L5
663,Now,Furnished,Males or females,Liverpool City Centre (L6),9 months,9 months,['£126 pw'],Student Accommodation - Europa Student Living,Single room,[504],504.0,L6
664,Now,Furnished,Males or females,Liverpool (L7),24 months,8 months,"['£365 pcm', '£390 pcm', '£345 pcm']",Lovely home for masters student/young professional,Double room,"[365, 390, 345]",366.6666666666667,L7
665,Now,Furnished,Males or females,Ormskirk (L39),12 months,None,"['£120 pw', '£120 pw', '£120 pw']",Student rooms to rent in ormskirk,3 doubles,"[480, 480, 480]",480.0,L39
666,01 Jan 2019,Furnished,Males or females,Liverpool (L6),None,7 months,['£128 pw'],1 Bed available student accommodation,Double room,[512],512.0,L6
667,Now,No info,Males or females,Liverpool City Centre (L3),None,6 months,['£122 pw'],Ablett House student accommodation,Double room,[488],488.0,L3
668,Now,Furnished,Males or females,Liverpool City Centre (L3),9 months,None,['£127 pw'],Student room for rent at Grand Central Liverpool,Single room,[508],508.0,L3
669,07 Jan 2019,Furnished,Males or females,Liverpool (L19),None,1 month,['£400 pcm'],Professional and spacious double room available,Double room,[400],400.0,L19
670,Now,Furnished,Males or females,Rainhill (L35),None,None,['£425 pcm'],Rainhill House Share - Double Room,Double room,[425],425.0,L35
671,Now,Furnished,Males or females,Great Crosby (L23),None,None,['£120 pw'],Town house near the beach and train station,Double room,[480],480.0,L23
672,Now,Furnished,Males or females,Liverpool (L13),None,6 months,['£450 pcm'],All bills included ...,Double room,[450],450.0,L13
673,01 Dec 2018,Furnished,Males or females,Litherland (L21),None,None,['£400 pcm'],Modern Double bedroom fully furnished - Litherland,Double room,[400],400.0,L21
674,Now,Furnished,Male preferred,Liverpool (L15),11 months,6 months,['£80 pw'],Student House - room available,Double room,[320],320.0,L15
675,31 Jan 2019,Furnished,Males or females,Liverpool (L17),None,3 months,['£300 pcm'],Lark Lane/Sefton Park Area double room,Double room,[300],300.0,L17
676,14 Dec 2018,Furnished,Female preferred,Liverpool (L8),None,6 months,['£375 pcm'],L8 Area 2 Furnished Rooms Modern House Bills Inc,Double room,[375],375.0,L8
677,Now,No info,Males or females,Liverpool (L13),None,6 months,['£95 pw'],Large and Bright Room in Fully Refurbished House,Double room,[380],380.0,L13
678,Now,Furnished,Males or females,Liverpool (L4),3 months,None,['£220 pcm'],quiet  house Near Liverpool,Single room,[220],220.0,L4
679,Now,Furnished,Males or females,Liverpool (L4),12 months,3 months,['£310 pcm'],Double room available in shared house with one oth,Double room,[310],310.0,L4
680,24 Dec 2018,Furnished,Male preferred,Liverpool (L3),None,None,['£409 pcm'],Double room in Liverpool city centre.,Double room,[409],409.0,L3
681,Now,Furnished,Males or females,Liverpool City Centre (L3),None,6 months,['£375 pcm'],Spacious 2 bedroom apartment in city centre,Double room,[375],375.0,L3
682,Now,Furnished,Males or females,Liverpool (L15),None,None,['£70 pw'],**Double Room available - All Bills Included **,Double room,[280],280.0,L15
683,Now,No info,Males or females,Bootle (L20),None,3 months,"['£300 pcm', '£220 pcm', '£300 pcm', '£220 pcm']",Large Rooms in House 2.5 Miles from Liverpool,2 doubles,"[300, 220, 300, 220]",260.0,L20
684,Now,Furnished,Males or females,Halewood (L26),None,2 months,"['£350 pcm', '£300 pcm']",2 Double rooms Halewood with free wii fii,2 doubles,"[350, 300]",325.0,L26
685,Now,Furnished,Males or females,Liverpool City Centre (L6),None,8 months,['£225 pcm'],**Modern/Newly Renovated Double Room in Liverpool*,Double room,[225],225.0,L6
686,Now,No info,Males or females,Liverpool (L8),None,None,['£100 pw'],Room To Rent Near Sefton Park,Double room,[400],400.0,L8
687,Now,Furnished,Males or females,Liverpool (L15),None,None,['£377 pcm'],Large furnised double room to rent in modern house,Double room,[377],377.0,L15
688,Now,Furnished,Males or females,Liverpool (L15),12 months,None,['£450 pcm'],Double room available in shared house with 1 other,Double room,[450],450.0,L15
689,03 Jan 2019,Furnished,Males or females,Liverpool City Centre (L8),None,6 months,['£498 pcm'],Gorgeous double room for rent in Georgian Quarter,Double room,[498],498.0,L8
690,Now,Furnished,Males or females,Liverpool (L3),None,None,['£500 pcm'],Double Room available,Double room,[500],500.0,L3
691,Now,No info,Males or females,Liverpool (L4),None,None,['£70 pw'],"£10 per Day, No Deposit, No Fees",Double room,[280],280.0,L4
692,01 Feb 2019,Furnished,No info,Liverpool City Centre (L3),None,6 months,['£166 pw (whole property)'],Amazing studio in the city center. All included,Studio flat,[664],664.0,L3
693,Now,Furnished,No info,Liverpool City Centre (L1),None,6 months,['£143 pw (whole property)'],1 Double bed studio apartment in liverpool city,1 bed flat,[572],572.0,L1
694,Now,Furnished,Males or females,Liverpool City Centre (L1),10 months,10 months,['£92 pw'],1 double bedroom city centre,Double room,[368],368.0,L1
695,Now,Furnished,Males or females,Liverpool (L9),None,6 months,"['£385 pcm', '£385 pcm']",If Carlsberg Did Rooms to Rent,2 doubles,"[385, 385]",385.0,L9
696,Now,Furnished,Males or females,Bootle (L20),None,None,['£350 pcm'],Double room to rent in 3 bed Penthouse apartment,Double room,[350],350.0,L20
697,Now,Furnished,Males or females,West Derby (L12),None,None,['£325 pcm'],Large Double Room with Own Bathroom,Double room,[325],325.0,L12
698,Now,Furnished,Males or females,Liverpool (L15),None,12 months,['£310 pcm'],double bedroom avaiable,Double room,[310],310.0,L15
699,Now,Furnished,Males or females,Liverpool City Centre (L8),7 months,6 months,['£130 pw'],Room in 3 bed flat available - Georgian Quarter,Double room,[520],520.0,L8
700,Now,No info,Males or females,Liverpool (L3),8 months,8 months,['£108 pw'],Room Available Now,Double room,[432],432.0,L3
701,12 Dec 2018,Furnished,Female preferred,Speke (L24),None,None,['£360 pcm'],Room to let for female in Hunts Cross,Single room,[360],360.0,L24
702,Now,Furnished,Males or females,Liverpool City Centre (L1),None,None,['£575 pcm'],Cosy L1 city Center apartment double room,Double room,[575],575.0,L1
703,Now,Furnished,Males or females,Hunt's Cross (L25),None,None,['£90 pw'],Large double bedroom,Double room,[360],360.0,L25
704,Now,Furnished,Males or females,Allerton (L18),None,6 months,['£360 pcm'],"Rooms Available, L18, Allerton",Double room,[360],360.0,L18
705,Now,Furnished,Males or females,Liverpool (L15),8 months,8 months,['£70 pw'],"Spare room, only £70 a week. On Smithdown road",Double room,[280],280.0,L15
706,24 May 2019,Furnished,Males or females,Liverpool (L4),None,3 months,['£220 pcm'],Single  room in share near Liverpool on,Single room,[220],220.0,L4
707,Now,Furnished,Males or females,Aughton (L39),12 months,6 months,['£520 pcm'],Large en-suite master bedroom,Double room,[520],520.0,L39
708,Now,Furnished,Males or females,Aigburth (L17),None,6 months,"['£380 pcm', '£300 pcm']","£300 per month, first months rent half price",Double room,"[380, 300]",340.0,L17
709,Now,Furnished,Female preferred,Liverpool City Centre (L1),None,None,['£500 pcm'],Double bedroom  in Liverpool centre,Double room,[500],500.0,L1
710,Now,Furnished,Males or females,Liverpool City Centre (L8),None,None,['£300 pcm'],Georgian Quarter,Single room,[300],300.0,L8
711,Now,Furnished,No info,Liverpool City Centre (L3),None,None,['Potential Buddy Ups'],Large luxury apartment at Kings Dock.,2 bed flat,[],,L3
712,05 Jan 2019,No info,Males or females,Liverpool (L6),6 months,6 months,['£128 pw'],1 bed in a shared flat. Student accommodation,Double room,[512],512.0,L6
713,Now,Furnished,Males or females,Whiston (L35),None,None,['£360 pcm'],Two berth caravan parked on rear private drive,Double room,[360],360.0,L35
714,Now,Furnished,Males or females,Liverpool City Centre (L8),None,None,['£312 pcm'],"City Centre Flat . Double Room, balcony.",Double room,[312],312.0,L8
715,Now,Furnished,Males or females,Aigburth (L17),None,6 months,['£400 pcm'],FURN ROOMS,Double room,[400],400.0,L17
716,Now,Furnished,Males or females,Liverpool City Centre (L3),None,None,['£97 pw'],Room Available in Vauxhall road,Double room,[388],388.0,L3
717,Now,Furnished,Males or females,Liverpool (L3),5 months,3 months,['£640 pcm'],Jacob Roberts,Single room,[640],640.0,L3
718,Now,Furnished,Males or females,Liverpool (L6),8 months,None,['£60 pw'],CHEAP!! 1 Bed double room in Liverpool house share,Double room,[240],240.0,L6
719,Now,Furnished,Males or females,Allerton (L18),6 months,1 month,['£425 pcm'],Lovely room in house,Double room,[425],425.0,L18
720,Now,Furnished,Males or females,Liverpool City Centre (L3),12 months,6 months,['£550 pcm'],Roommate wanted near city centre,Double room,[550],550.0,L3
721,Now,Furnished,Males or females,Liverpool (L4),None,None,"['£50 pw', '£65 pw', '£90 pw']",Room fully furnished. International welcome,2 singles + double,"[200, 260, 360]",273.3333333333333,L4
722,Now,Furnished,Males or females,Liverpool (L12),None,None,['£350 pcm'],Trendy decorated Double Room For Rent,Double room,[350],350.0,L12
723,Now,Furnished,No info,Liverpool City Centre (L1),3 months,None,['£200 pw (whole property)'],Mid Week serviced Apartment   in the City,Studio flat,[800],800.0,L1
724,Now,Furnished,Males or females,Liverpool City Centre (L1),None,6 months,['£425 pcm'],1 double bed room to rent,Double room,[425],425.0,L1
725,Now,Furnished,Males or females,Liverpool (L13),None,None,['£450 pcm'],Double Bedroom in  refurbished professional house,Double room,[450],450.0,L13
726,Now,Furnished,Males or females,Aigburth (L17),36 months,6 months,"['£75 pw', '£75 pw']",Room to let,2 doubles,"[300, 300]",300.0,L17
727,Now,Furnished,Males or females,Liverpool (L15),None,None,['£115 pw'],"Brand new 6 bedroom house, Great location",Double room,[460],460.0,L15
728,Now,Furnished,Males or females,Liverpool City Centre (L3),11 months,11 months,['£95 pw'],Double En-suite rooms next to Uni Campus',Double room,[380],380.0,L3
729,Now,Furnished,Males or females,Bootle (L20),None,3 months,['£350 pcm'],2 Bedroom House In Bootle,Double room,[350],350.0,L20
730,Now,Furnished,Males or females,Liverpool (L6),None,None,"['£295 pcm', '£305 pcm']",Double Rooms in Fairfield,2 doubles,"[295, 305]",300.0,L6
731,Now,Furnished,Male preferred,Liverpool (L17),None,8 months,['£446 pcm'],Spare large room to rent / near city centre,Double room,[446],446.0,L17
732,Now,Furnished,Males or females,Liverpool (L9),None,1 month,"['£750 pcm', '£750 pcm']",Premium Double Rooms with Private Living room!,2 doubles,"[750, 750]",750.0,L9
733,Now,Furnished,Female preferred,Liverpool (L7),None,9 months,['£85 pw'],Urgent tenancy takeover reqd,Double room,[340],340.0,L7
734,01 Jan 2019,Furnished,Males or females,Liverpool (L7),None,None,['£80 pw'],Large double room in Kensington,Double room,[320],320.0,L7
735,01 Jan 2019,Furnished,Males or females,Liverpool (L7),None,None,['£80 pw'],1 Double Room - *Perfect for Exchange Students*,Double room,[320],320.0,L7
736,Now,Furnished,Males or females,Liverpool (L4),36 months,4 months,['£95 pw'],Room to let,Double room,[380],380.0,L4
737,06 Jan 2019,Furnished,Males or females,Liverpool (L5),None,None,['£100 pw'],Double room for rent - pets considered,Double room,[400],400.0,L5
738,Now,Furnished,Males or females,Liverpool (L4),None,12 months,"['£450 pcm', '£450 pcm', '£375 pcm']",Rooms for Let,Single + 2 doubles,"[450, 450, 375]",425.0,L4
739,Now,Furnished,Males or females,Liverpool (L8),9 months,None,['£95 pw'],Single Room in a 4-Bed Accommodation,Single room,[380],380.0,L8
740,Now,Furnished,Males or females,Aigburth (L17),None,1 month,['£360 pcm'],House with two rooms in clean and modern house,Double room,[360],360.0,L17
741,Now,Furnished,Males or females,Liverpool (L13),None,None,['£100 pw'],Single room available would suit a student,Single room,[400],400.0,L13
742,Now,No info,Males or females,Speke (L24),None,None,['£100 pw'],Double Room For Rent,Double room,[400],400.0,L24
743,Now,Furnished,Males or females,Prescot (L35),None,6 months,"['£90 pw', '£90 pw']",Modern new rooms,2 doubles,"[360, 360]",360.0,L35
744,Now,Furnished,Males or females,Liverpool (L15),9 months,6 months,['£85 pw'],Spare Room Smithdown Liverpool £85/Week,Double room,[340],340.0,L15
745,Now,Furnished,Males or females,Liverpool City Centre (L3),None,6 months,['£450 pcm'],Double room available in a cozy city centre flat,Double room,[450],450.0,L3
746,Now,Furnished,No info,Liverpool City Centre (L3),12 months,2 months,['£120 pw (whole property)'],Student accommodation near UoL,1 bed flat,[480],480.0,L3
747,Now,Furnished,Males or females,Formby (L37),None,None,['£130 pw'],New luxury double in detached house Formby,Double room,[520],520.0,L37
748,Now,Furnished,Males or females,Liverpool (L8),None,None,['£94 pw'],Double Room Available Including Bills,Double room,[376],376.0,L8
749,01 Sep 2019,Furnished,Males or females,Liverpool (L3),24 months,12 months,"['£120 pw', '£120 pw', '£120 pw', '£120 pw', '£120 pw', '£120 pw', '£120 pw']",Stunning Seven Room Gold Standard Property,7 singles,"[480, 480, 480, 480, 480, 480, 480]",480.0,L3
